Room ID,Host ID,Neighbourhood,Room type,Room Price,Minimum nights,Number of reviews,Date last review,Number of reviews per month,Rooms rent by the host,Availibility,Updated Date,City,Country,Coordinates
30451087,30512173,Chaoyang,Entire home/apt,597,2,0,,,1,180,9/23/2019,Beijing,China,"39.9152770576, 116.571136727"
30457165,144919948,Chaoyang,Entire home/apt,299,2,26,9/15/2019,2.69,4,343,9/23/2019,Beijing,China,"39.915709372, 116.499694578"
30525086,43732532,Chaoyang,Entire home/apt,448,2,23,8/25/2019,2.61,16,81,9/23/2019,Beijing,China,"39.8938047943, 116.464311352"
30700977,229754348,Chaoyang,Entire home/apt,441,1,0,,,2,94,9/23/2019,Beijing,China,"40.0002050959, 116.373774751"
30724503,213468831,Chaoyang,Entire home/apt,569,1,0,,,34,365,9/23/2019,Beijing,China,"39.9959915759, 116.480755217"
30754211,213468831,Chaoyang,Entire home/apt,441,1,1,4/7/2019,0.18,34,365,9/23/2019,Beijing,China,"39.9912143863, 116.477727991"
30832085,199596669,Chaoyang,Entire home/apt,647,1,1,1/19/2019,0.12,7,65,9/23/2019,Beijing,China,"39.9129871747, 116.494050517"
30895384,20788084,Chaoyang,Private room,348,2,11,6/22/2019,1.24,63,272,9/23/2019,Beijing,China,"39.9238831515, 116.461640444"
30974660,214361379,Chaoyang,Entire home/apt,468,1,0,,,10,0,9/23/2019,Beijing,China,"39.8576549358, 116.480694383"
31005639,216365334,Chaoyang,Entire home/apt,391,1,4,8/31/2019,0.62,4,359,9/23/2019,Beijing,China,"39.98911176, 116.472790541"
31049140,150646901,Chaoyang,Entire home/apt,491,1,3,4/24/2019,0.38,1,339,9/23/2019,Beijing,China,"39.9938300162, 116.471598481"
31051253,156022638,Chaoyang,Private room,106,2,1,1/22/2019,0.12,2,0,9/23/2019,Beijing,China,"39.9270656064, 116.610078365"
31155408,232878187,Chaoyang,Entire home/apt,340,3,0,,,1,0,9/23/2019,Beijing,China,"39.897128314, 116.442845232"
31336363,234590757,Chaoyang,Entire home/apt,284,1,2,2/20/2019,0.27,1,224,9/23/2019,Beijing,China,"39.9285352497, 116.614915482"
31360008,115251120,Chaoyang,Private room,100,1,25,8/27/2019,2.94,20,76,9/23/2019,Beijing,China,"39.9286673381, 116.615452473"
31392518,201988771,Chaoyang,Entire home/apt,398,1,0,,,20,364,9/23/2019,Beijing,China,"39.9203111021, 116.55606019"
31395612,201988771,Chaoyang,Entire home/apt,889,1,0,,,20,358,9/23/2019,Beijing,China,"39.9346268217, 116.519754114"
31422887,44124875,Chaoyang,Entire home/apt,199,6,0,,,1,0,9/23/2019,Beijing,China,"39.9285638012, 116.512443599"
31429499,235081784,Chaoyang,Entire home/apt,519,1,0,,,44,365,9/23/2019,Beijing,China,"39.971744291, 116.407963338"
31452778,235175233,Chaoyang,Shared room,377,1,0,,,5,365,9/23/2019,Beijing,China,"40.0005223048, 116.47318453"
31501349,176727550,Chaoyang,Private room,277,1,36,9/14/2019,4.29,3,264,9/23/2019,Beijing,China,"39.9167714163, 116.468105112"
31598786,169233777,Chaoyang,Entire home/apt,668,1,1,6/22/2019,0.32,50,297,9/23/2019,Beijing,China,"39.9179635822, 116.557151192"
31720969,213274080,Chaoyang,Entire home/apt,398,1,8,8/9/2019,0.99,7,356,9/23/2019,Beijing,China,"39.9907641164, 116.475538789"
31764812,232935583,Chaoyang,Entire home/apt,299,1,3,7/24/2019,0.37,3,175,9/23/2019,Beijing,China,"39.9252863114, 116.618221559"
31795622,159447756,Chaoyang,Entire home/apt,519,1,0,,,22,90,9/23/2019,Beijing,China,"39.9751706994, 116.404979522"
31874610,159064202,Chaoyang,Entire home/apt,597,1,9,8/18/2019,1.37,28,75,9/23/2019,Beijing,China,"39.9729369926, 116.449950602"
31920060,151324711,Chaoyang,Entire home/apt,455,1,21,9/7/2019,2.68,3,165,9/23/2019,Beijing,China,"39.8906442635, 116.479917612"
31938341,42541764,Chaoyang,Entire home/apt,1052,1,0,,,12,91,9/23/2019,Beijing,China,"39.9341921345, 116.442717025"
31965683,160970416,Chaoyang,Entire home/apt,334,1,51,9/22/2019,6.74,1,351,9/23/2019,Beijing,China,"39.8846320685, 116.462269244"
32010292,62742436,Chaoyang,Entire home/apt,418,1,0,,,3,0,9/23/2019,Beijing,China,"39.9119923637, 116.523199772"
32024686,227563878,Chaoyang,Entire home/apt,1579,3,0,,,2,29,9/23/2019,Beijing,China,"39.9756212419, 116.481673012"
32055455,19871399,Chaoyang,Private room,128,2,43,9/22/2019,5.51,5,58,9/23/2019,Beijing,China,"39.9273858264, 116.615937642"
32196996,159151910,Chaoyang,Entire home/apt,996,2,4,5/12/2019,0.56,4,59,9/23/2019,Beijing,China,"40.045640956, 116.415960417"
5777362,15874316,Chaoyang,Entire home/apt,356,1,9,9/7/2019,0.17,3,358,9/23/2019,Beijing,China,"39.9079384008, 116.579148652"
5921917,24889031,Chaoyang,Private room,319,1,5,7/15/2019,1.79,1,83,9/23/2019,Beijing,China,"40.0475098068, 116.432078887"
6855919,27240167,Chaoyang,Entire home/apt,391,1,32,1/1/2019,0.65,31,357,9/23/2019,Beijing,China,"39.900238542, 116.480117781"
7156047,37475943,Chaoyang,Entire home/apt,633,1,42,9/21/2019,0.85,5,358,9/23/2019,Beijing,China,"39.9964757879, 116.470871662"
7698962,31041434,Chaoyang,Shared room,100,3,9,8/19/2019,0.42,6,109,9/23/2019,Beijing,China,"39.9243954376, 116.478061947"
7829704,41220742,Chaoyang,Private room,427,1,45,6/20/2018,0.92,5,116,9/23/2019,Beijing,China,"39.9245265676, 116.512471766"
8161818,41464250,Chaoyang,Private room,220,25,16,8/1/2018,0.33,2,52,9/23/2019,Beijing,China,"39.9995661094, 116.369155334"
9221577,20788084,Chaoyang,Private room,164,1,16,9/3/2019,0.34,63,359,9/23/2019,Beijing,China,"39.9245730731, 116.507369882"
9244025,20788084,Chaoyang,Private room,149,1,6,6/29/2019,0.13,63,353,9/23/2019,Beijing,China,"39.9255644669, 116.506262495"
9262157,48115662,Chaoyang,Private room,192,1,28,9/4/2019,0.7,3,249,9/23/2019,Beijing,China,"39.9632925077, 116.4094056"
9496981,49222586,Chaoyang,Entire home/apt,441,1,110,4/26/2019,2.4,1,85,9/23/2019,Beijing,China,"39.8922326227, 116.477218618"
10115731,34801943,Chaoyang,Shared room,78,2,1,10/5/2018,0.08,10,180,9/23/2019,Beijing,China,"39.9071027928, 116.468163039"
10485545,42723314,Chaoyang,Private room,299,1,0,,,2,29,9/23/2019,Beijing,China,"39.9469577839, 116.524862783"
10602110,54705613,Chaoyang,Entire home/apt,398,1,2,6/15/2019,0.55,2,363,9/23/2019,Beijing,China,"39.9556020368, 116.4428626"
11763153,49340410,Chaoyang,Private room,660,2,1,5/6/2016,0.02,1,0,9/23/2019,Beijing,China,"39.9653026921, 116.484884668"
13053069,70509882,Chaoyang,Private room,356,1,0,,,1,364,9/23/2019,Beijing,China,"39.9604401357, 116.511584431"
13335615,41220742,Chaoyang,Entire home/apt,462,1,3,7/25/2016,0.08,5,267,9/23/2019,Beijing,China,"39.9213115349, 116.509452799"
13472533,71442680,Chaoyang,Entire home/apt,397,1,37,9/14/2019,0.93,24,358,9/23/2019,Beijing,China,"39.9413500524, 116.446924388"
13840229,81661777,Chaoyang,Private room,256,1,55,9/11/2019,1.41,1,358,9/23/2019,Beijing,China,"39.9002104634, 116.486124885"
13916440,43638610,Chaoyang,Private room,390,1,19,5/21/2017,0.49,1,0,9/23/2019,Beijing,China,"39.913697318, 116.510052529"
14129744,20788084,Chaoyang,Private room,242,1,5,6/21/2019,0.35,63,297,9/23/2019,Beijing,China,"39.9087328431, 116.468884935"
14186157,85978152,Chaoyang,Entire home/apt,377,1,3,1/4/2018,0.11,3,327,9/23/2019,Beijing,China,"40.0018138754, 116.42630397"
14406175,21189809,Chaoyang,Private room,299,2,95,7/4/2019,2.52,3,348,9/23/2019,Beijing,China,"39.9060271692, 116.461018821"
14842853,45120983,Chaoyang,Entire home/apt,398,1,66,9/20/2019,1.78,9,158,9/23/2019,Beijing,China,"39.8935657515, 116.45969573"
14945312,92260683,Chaoyang,Private room,142,1,0,,,1,0,9/23/2019,Beijing,China,"39.9206265027, 116.492482264"
14953126,92229224,Chaoyang,Private room,178,2,105,8/25/2019,2.89,8,256,9/23/2019,Beijing,China,"39.958013414, 116.43758401"
14977708,47162696,Chaoyang,Private room,391,1,5,8/8/2019,0.17,8,365,9/23/2019,Beijing,China,"39.8853682385, 116.528452769"
15117058,58985623,Chaoyang,Entire home/apt,284,1,133,8/14/2019,3.65,4,62,9/23/2019,Beijing,China,"39.9151355573, 116.512045465"
15821436,70135262,Chaoyang,Entire home/apt,191,1,0,,,1,0,9/23/2019,Beijing,China,"39.8872786511, 116.524635526"
15838243,44503569,Chaoyang,Entire home/apt,519,1,14,6/8/2019,0.41,13,365,9/23/2019,Beijing,China,"39.9586672881, 116.442226578"
15892953,102694589,Chaoyang,Shared room,199,1,41,9/15/2018,1.24,2,0,9/23/2019,Beijing,China,"39.9066640902, 116.44164074"
16010814,22179220,Chaoyang,Entire home/apt,341,2,135,9/9/2019,3.92,2,351,9/23/2019,Beijing,China,"39.9229889157, 116.445788447"
16026868,52080918,Chaoyang,Entire home/apt,356,1,2,10/5/2017,0.06,19,169,9/23/2019,Beijing,China,"39.8979452044, 116.482342127"
16029591,84633406,Chaoyang,Entire home/apt,455,1,4,4/7/2019,0.15,18,80,9/23/2019,Beijing,China,"39.8951385385, 116.463683214"
16113981,104553620,Chaoyang,Private room,199,1,5,6/12/2019,1.05,2,0,9/23/2019,Beijing,China,"39.9928985351, 116.468206783"
16194988,17109828,Chaoyang,Shared room,135,1,6,4/15/2019,0.29,7,355,9/23/2019,Beijing,China,"40.0051268456, 116.379357896"
16396332,107204188,Chaoyang,Entire home/apt,667,365,20,7/13/2019,0.6,10,174,9/23/2019,Beijing,China,"39.9147570418, 116.487851764"
16541209,108850134,Chaoyang,Private room,149,1,0,,,1,0,9/23/2019,Beijing,China,"39.9562316604, 116.444403386"
16729893,54436429,Chaoyang,Entire home/apt,1291,1,2,8/11/2019,0.07,254,362,9/23/2019,Beijing,China,"39.9085294171, 116.558017627"
16814538,84655547,Chaoyang,Entire home/apt,341,1,1,7/9/2017,0.04,6,180,9/23/2019,Beijing,China,"39.9744945946, 116.488741071"
17296904,105902594,Chaoyang,Private room,171,1,2,2/19/2019,0.08,5,180,9/23/2019,Beijing,China,"39.9301703741, 116.506442304"
17455698,36931674,Chaoyang,Entire home/apt,420,3,15,9/16/2019,0.48,2,174,9/23/2019,Beijing,China,"39.9194166599, 116.51527869"
17594672,47711145,Chaoyang,Entire home/apt,433,3,22,2/9/2019,0.72,3,79,9/23/2019,Beijing,China,"39.94021025, 116.454257412"
17630081,98436445,Chaoyang,Entire home/apt,326,1,3,5/30/2017,0.1,1,0,9/23/2019,Beijing,China,"39.9247098517, 116.605511579"
17936119,24274862,Chaoyang,Private room,163,1,72,5/5/2019,2.75,2,0,9/23/2019,Beijing,China,"39.9596607178, 116.45200644"
18148711,98735538,Chaoyang,Entire home/apt,889,1,8,4/23/2019,0.28,3,365,9/23/2019,Beijing,China,"40.0096063778, 116.592203573"
18224759,111636540,Chaoyang,Entire home/apt,299,1,0,,,3,364,9/23/2019,Beijing,China,"39.8661466337, 116.463997633"
18362888,126549863,Chaoyang,Private room,170,1,1,5/1/2017,0.03,7,0,9/23/2019,Beijing,China,"39.891642955, 116.476726562"
18967937,132288726,Chaoyang,Entire home/apt,398,1,4,3/23/2019,0.14,4,364,9/23/2019,Beijing,China,"39.9059588552, 116.444784501"
19018601,91429195,Chaoyang,Shared room,149,1,0,,,1,0,9/23/2019,Beijing,China,"40.0467642082, 116.407284064"
19040959,132896905,Chaoyang,Entire home/apt,170,1,12,7/22/2018,0.46,1,0,9/23/2019,Beijing,China,"39.9599460863, 116.485649977"
19104150,35181501,Chaoyang,Private room,156,1,6,8/18/2019,0.47,56,365,9/23/2019,Beijing,China,"39.8872336712, 116.465888704"
19104842,35181501,Chaoyang,Entire home/apt,539,1,0,,,56,365,9/23/2019,Beijing,China,"39.8834939538, 116.460888559"
19105671,52080918,Chaoyang,Entire home/apt,626,1,5,7/10/2019,0.19,19,362,9/23/2019,Beijing,China,"39.8972622746, 116.480147542"
19116016,75173379,Chaoyang,Entire home/apt,697,2,3,7/10/2018,0.13,16,180,9/23/2019,Beijing,China,"39.8931533871, 116.464250444"
19124331,24390719,Chaoyang,Private room,298,2,0,,,1,0,9/23/2019,Beijing,China,"39.9246747561, 116.450059753"
19585899,121622725,Chaoyang,Entire home/apt,441,1,16,6/30/2019,0.59,8,354,9/23/2019,Beijing,China,"39.9214054563, 116.517807579"
19690947,138703858,Chaoyang,Private room,441,1,2,2/8/2019,0.12,3,289,9/23/2019,Beijing,China,"39.9190255182, 116.439423925"
19701687,126549863,Chaoyang,Entire home/apt,1000,1,11,5/15/2018,0.46,7,0,9/23/2019,Beijing,China,"39.891060985, 116.47659493"
19774894,134798023,Chaoyang,Private room,192,3,1,11/24/2017,0.04,1,81,9/23/2019,Beijing,China,"39.9085096467, 116.506611025"
19893722,140371214,Chaoyang,Entire home/apt,377,1,0,,,5,365,9/23/2019,Beijing,China,"39.8637206904, 116.485607174"
19894156,140371214,Chaoyang,Entire home/apt,562,1,0,,,5,365,9/23/2019,Beijing,China,"39.8629875571, 116.487850286"
19978304,141685982,Chaoyang,Private room,178,1,6,7/13/2019,0.23,1,84,9/23/2019,Beijing,China,"39.8844744099, 116.459633326"
19988489,52080918,Chaoyang,Entire home/apt,398,1,2,10/25/2018,0.12,19,351,9/23/2019,Beijing,China,"39.9021464023, 116.483819126"
20061909,90596853,Chaoyang,Entire home/apt,761,1,3,4/6/2019,0.4,2,360,9/23/2019,Beijing,China,"39.8970490887, 116.450918827"
20089302,127888215,Chaoyang,Private room,455,1,18,8/8/2019,0.69,6,270,9/23/2019,Beijing,China,"39.99559891, 116.48614355"
20126583,115490054,Chaoyang,Private room,199,1,207,8/8/2019,7.9,12,80,9/23/2019,Beijing,China,"39.9331242539, 116.459255507"
20313601,97624124,Chaoyang,Entire home/apt,533,2,74,9/11/2019,2.99,2,138,9/23/2019,Beijing,China,"39.9171477227, 116.437310325"
20527744,46730092,Chaoyang,Entire home/apt,596,1,4,8/1/2019,0.16,4,361,9/23/2019,Beijing,China,"39.9392367148, 116.455764493"
20592656,136491729,Chaoyang,Entire home/apt,425,1,11,5/30/2019,0.45,6,365,9/23/2019,Beijing,China,"39.9354991471, 116.45500502"
20594962,147161811,Chaoyang,Private room,184,1,4,10/15/2017,0.16,3,0,9/23/2019,Beijing,China,"39.9267519728, 116.451469798"
20669208,147864917,Chaoyang,Entire home/apt,391,1,1,10/5/2017,0.04,7,179,9/23/2019,Beijing,China,"39.8707974111, 116.452441716"
20907795,149679184,Chaoyang,Entire home/apt,249,1,2,6/14/2018,0.12,9,61,9/23/2019,Beijing,China,"39.9065782715, 116.566889377"
20910278,18288072,Chaoyang,Private room,128,1,2,10/7/2017,0.08,1,0,9/23/2019,Beijing,China,"39.9495890332, 116.518932344"
20977312,150947821,Chaoyang,Private room,191,5,0,,,1,0,9/23/2019,Beijing,China,"39.9698216666, 116.43699658"
20985648,151044457,Chaoyang,Entire home/apt,305,1,1,9/14/2018,0.08,1,0,9/23/2019,Beijing,China,"39.9144700602, 116.462062784"
21059934,148026474,Chaoyang,Private room,177,1,0,,,1,0,9/23/2019,Beijing,China,"39.9150271463, 116.548592261"
21076448,128026967,Chaoyang,Private room,299,30,2,10/8/2017,0.08,2,30,9/23/2019,Beijing,China,"39.9335037075, 116.448306267"
21155329,93892125,Chaoyang,Private room,199,1,0,,,1,363,9/23/2019,Beijing,China,"39.8889855797, 116.479791323"
21180288,137617217,Chaoyang,Private room,199,2,4,2/20/2018,0.17,3,169,9/23/2019,Beijing,China,"40.0026019815, 116.46148429"
21183464,49826856,Chaoyang,Entire home/apt,596,1,3,1/7/2018,0.13,1,0,9/23/2019,Beijing,China,"39.9490737715, 116.453977038"
21362768,151027648,Chaoyang,Entire home/apt,555,1,20,9/16/2019,0.9,43,360,9/23/2019,Beijing,China,"39.9954646065, 116.476086155"
21585058,116642411,Chaoyang,Entire home/apt,397,1,6,4/30/2019,0.26,17,360,9/23/2019,Beijing,China,"39.8980574095, 116.470251877"
21692141,157880567,Chaoyang,Entire home/apt,489,1,0,,,14,363,9/23/2019,Beijing,China,"39.9190456593, 116.517523658"
21719654,152114123,Chaoyang,Private room,391,1,36,9/18/2019,1.62,2,86,9/23/2019,Beijing,China,"39.9640392054, 116.457983738"
21741544,138052397,Chaoyang,Private room,185,1,10,8/25/2019,0.45,2,177,9/23/2019,Beijing,China,"39.9159021454, 116.48207495"
21773553,156249912,Chaoyang,Entire home/apt,582,1,0,,,117,181,9/23/2019,Beijing,China,"39.9623755447, 116.464218016"
21773808,156249912,Chaoyang,Entire home/apt,617,1,0,,,117,181,9/23/2019,Beijing,China,"39.9631658762, 116.464345255"
21806683,156249912,Chaoyang,Entire home/apt,626,1,0,,,117,180,9/23/2019,Beijing,China,"39.9351319913, 116.447016139"
21885896,159171778,Chaoyang,Entire home/apt,299,1,9,8/25/2019,0.57,1,96,9/23/2019,Beijing,China,"39.9794805822, 116.418763607"
21901691,92534340,Chaoyang,Private room,206,2,80,8/14/2019,3.6,3,77,9/23/2019,Beijing,China,"39.919006756, 116.481630185"
21916303,106213831,Chaoyang,Private room,171,1,25,8/15/2019,1.12,22,37,9/23/2019,Beijing,China,"39.9203662545, 116.478161211"
21951395,73699657,Chaoyang,Entire home/apt,1358,1,6,9/16/2019,5.62,21,164,9/23/2019,Beijing,China,"39.9875305246, 116.482515608"
22009540,97699322,Chaoyang,Entire home/apt,597,1,11,8/22/2019,0.59,10,365,9/23/2019,Beijing,China,"39.959799389, 116.443118926"
22107108,105883532,Chaoyang,Private room,178,2,31,8/31/2019,1.74,9,64,9/23/2019,Beijing,China,"39.9064311998, 116.466605517"
22110296,89103659,Chaoyang,Private room,178,1,30,9/1/2019,1.39,4,355,9/23/2019,Beijing,China,"39.983891287, 116.492338623"
22288556,70783702,Chaoyang,Entire home/apt,683,1,7,5/3/2019,0.33,2,358,9/23/2019,Beijing,China,"39.9196626083, 116.452267371"
22334219,49675355,Chaoyang,Entire home/apt,825,2,23,9/2/2019,1.08,1,49,9/23/2019,Beijing,China,"39.9914699968, 116.460512627"
22379489,163653235,Chaoyang,Private room,164,1,3,8/29/2018,0.15,1,362,9/23/2019,Beijing,China,"39.9522158762, 116.537095113"
22390843,102559348,Chaoyang,Entire home/apt,782,7,0,,,1,173,9/23/2019,Beijing,China,"39.9126642152, 116.479124623"
22440735,160674938,Chaoyang,Private room,882,1,0,,,62,180,9/23/2019,Beijing,China,"39.9295913091, 116.465323352"
22604028,106213831,Chaoyang,Entire home/apt,370,1,14,9/8/2019,0.68,22,84,9/23/2019,Beijing,China,"39.9128174204, 116.480894569"
22640419,14770202,Chaoyang,Entire home/apt,761,1,0,,,41,364,9/23/2019,Beijing,China,"39.9193830724, 116.452021609"
22680048,146424645,Chaoyang,Entire home/apt,569,20,49,8/30/2019,2.38,7,304,9/23/2019,Beijing,China,"39.9288763461, 116.44511928"
22817884,162185412,Chaoyang,Entire home/apt,548,1,5,1/1/2019,0.26,6,365,9/23/2019,Beijing,China,"39.9972737765, 116.47735308"
22853475,132567678,Chaoyang,Private room,220,1,0,,,1,0,9/23/2019,Beijing,China,"39.9653010398, 116.490618528"
22877340,169273887,Chaoyang,Private room,92,1,0,,,1,0,9/23/2019,Beijing,China,"39.9308045053, 116.57955612"
22892697,157745809,Chaoyang,Entire home/apt,327,1,3,11/18/2018,0.22,2,364,9/23/2019,Beijing,China,"39.8396935143, 116.53625406"
22953410,170031894,Chaoyang,Entire home/apt,560,1,3,8/5/2019,0.55,1,0,9/23/2019,Beijing,China,"39.912781056, 116.479109002"
22977385,170202228,Chaoyang,Entire home/apt,398,1,75,5/13/2019,3.78,2,85,9/23/2019,Beijing,China,"39.9282043282, 116.453724009"
22989363,10840079,Chaoyang,Entire home/apt,504,1,15,7/7/2018,0.75,2,0,9/23/2019,Beijing,China,"39.9230812015, 116.503942473"
23687129,156249912,Chaoyang,Entire home/apt,837,1,0,,,117,181,9/23/2019,Beijing,China,"39.9588270231, 116.464291162"
23792642,32641349,Chaoyang,Entire home/apt,454,1,2,2/9/2019,0.24,1,0,9/23/2019,Beijing,China,"39.9716258992, 116.48227229"
23951646,99317741,Chaoyang,Entire home/apt,390,1,0,,,21,362,9/23/2019,Beijing,China,"39.9013085371, 116.472536302"
23951875,99317741,Chaoyang,Entire home/apt,390,1,0,,,21,362,9/23/2019,Beijing,China,"39.9018523729, 116.471368551"
24110085,166535957,Chaoyang,Private room,299,1,26,8/24/2019,1.51,2,90,9/23/2019,Beijing,China,"40.005111517, 116.374783968"
24176937,15078701,Chaoyang,Private room,177,1,27,9/24/2018,1.52,1,0,9/23/2019,Beijing,China,"39.9462659525, 116.467763969"
24232765,88036721,Chaoyang,Private room,228,2,15,8/27/2018,0.88,1,0,9/23/2019,Beijing,China,"39.9206631968, 116.473554536"
24258554,158405830,Chaoyang,Entire home/apt,697,1,21,7/29/2019,1.27,17,365,9/23/2019,Beijing,China,"40.001465492, 116.414574573"
24303177,147034342,Chaoyang,Entire home/apt,491,1,31,9/1/2019,1.76,9,81,9/23/2019,Beijing,China,"39.9893059885, 116.477460646"
24317018,54436429,Chaoyang,Entire home/apt,596,1,0,,,254,358,9/23/2019,Beijing,China,"39.9048696999, 116.467008474"
24343235,181920797,Chaoyang,Entire home/apt,498,1,0,,,4,365,9/23/2019,Beijing,China,"39.9938878187, 116.411961621"
24896093,97067042,Chaoyang,Entire home/apt,390,1,2,8/12/2018,0.15,1,0,9/23/2019,Beijing,China,"39.9626317187, 116.447875685"
24960918,178550777,Chaoyang,Entire home/apt,391,2,0,,,10,89,9/23/2019,Beijing,China,"39.9058397991, 116.576011111"
25044781,188648063,Chaoyang,Private room,262,1,0,,,1,0,9/23/2019,Beijing,China,"39.9717758354, 116.442059641"
25218541,184950170,Chaoyang,Entire home/apt,555,1,2,5/4/2019,0.28,15,365,9/23/2019,Beijing,China,"39.8901721032, 116.448809799"
25331712,84633406,Chaoyang,Entire home/apt,455,1,22,9/8/2019,1.47,18,79,9/23/2019,Beijing,China,"39.8997499419, 116.483289641"
25332207,181219859,Chaoyang,Entire home/apt,448,4,30,9/21/2019,1.86,4,309,9/23/2019,Beijing,China,"39.890686264, 116.474051748"
25428346,97211679,Chaoyang,Entire home/apt,234,30,2,9/1/2019,0.82,1,0,9/23/2019,Beijing,China,"39.9256843009, 116.501679111"
25465091,126750906,Chaoyang,Entire home/apt,498,1,0,,,10,361,9/23/2019,Beijing,China,"39.8976254023, 116.47023905"
25474361,171407989,Chaoyang,Entire home/apt,555,1,18,9/9/2019,1.14,7,83,9/23/2019,Beijing,China,"39.8945047649, 116.507313985"
25474366,153629408,Chaoyang,Shared room,100,1,24,8/24/2019,1.52,9,86,9/23/2019,Beijing,China,"39.912503697, 116.489231441"
25652668,104349610,Chaoyang,Private room,220,1,32,9/20/2019,2.23,1,70,9/23/2019,Beijing,China,"39.9639352038, 116.440318738"
25760793,73699657,Chaoyang,Entire home/apt,981,1,11,8/31/2019,0.73,21,87,9/23/2019,Beijing,China,"39.9894646527, 116.49850215"
25760887,186934131,Chaoyang,Entire home/apt,498,1,0,,,2,365,9/23/2019,Beijing,China,"39.8938235551, 116.502800639"
25797238,186718447,Chaoyang,Entire home/apt,263,3,8,11/10/2018,0.52,1,0,9/23/2019,Beijing,China,"39.8617338715, 116.563955838"
